"BOOT_IMAGE",CPUs,HWalign,Mfr,MinObjects,"NR_CPUS",Nodes,Order,Product,SerialNumber,"_raw","_time",agent,alloc,apic1,apic2,apparmor,"audit_enabled",auto,"bucket_order",caller,comm,component,controlPort,crc32c,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",decodes,"default_hierarchy","duration_seconds",err,eventtype,fd,file,host,id,idProduct,idVendor,"illegal_access",index,integration,label,"language_name","last_pfn",layoutcode,level,linecount,locale,locks,lpj,"max_arch_pfn","max_order",msg,name,"nr_cpu_ids",operation,owns,pci,pid,pin1,pin2,priority,profile,protocols,punct,rc,"rcu_fanout_leaf",res,root,shortlist,size,software,source,sourcetype,"splunk_server","splunk_server_group",state,sto,"supported_locales",swVersion,timeendpos,"timestamp_bits",timestartpos,ts,type,uid,unit,vector,workerName,"x_info","x_pid"
,,,,,,,,,,"Sep 24 02:48:25 automation grafana-agent[1126]: ts=2024-09-24T02:48:25.687202189Z caller=cleaner.go:203 level=warn agent=prometheus component=cleaner msg=""unable to find segment mtime of WAL"" name=/var/lib/grafana-agent/.cache err=""unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory""","2025-09-24T02:48:25.000+0000",prometheus,,,,,,,,"cleaner.go:203",,cleaner,,,2,24,48,september,25,wednesday,2025,local,,,,"unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory",,,,automation,,,,,"weather_index_report",,,,,,warn,1,,,,,,"unable to find segment mtime of WAL","/var/lib/grafana-agent/.cache",,,,,,,,,,,"__::__-[]:_=--::._=.:_=_=_=_=""______""_=///-/._=""__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,"2024-09-24T02:48:25.687202189Z",,,,,,,
,,,,,,,,,,"Sep 24 02:45:01 automation CRON[18734]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T02:45:01.000+0000",,,,,,,,,,,,,,2,24,45,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:35:01 automation CRON[18729]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T02:35:01.000+0000",,,,,,,,,,,,,,2,24,35,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:25:01 automation CRON[18724]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T02:25:01.000+0000",,,,,,,,,,,,,,2,24,25,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:18:25 automation grafana-agent[1126]: ts=2024-09-24T02:18:25.688134181Z caller=cleaner.go:203 level=warn agent=prometheus component=cleaner msg=""unable to find segment mtime of WAL"" name=/var/lib/grafana-agent/.cache err=""unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory""","2025-09-24T02:18:25.000+0000",prometheus,,,,,,,,"cleaner.go:203",,cleaner,,,2,24,18,september,25,wednesday,2025,local,,,,"unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory",,,,automation,,,,,"weather_index_report",,,,,,warn,1,,,,,,"unable to find segment mtime of WAL","/var/lib/grafana-agent/.cache",,,,,,,,,,,"__::__-[]:_=--::._=.:_=_=_=_=""______""_=///-/._=""__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,"2024-09-24T02:18:25.688134181Z",,,,,,,
,,,,,,,,,,"Sep 24 02:17:01 automation CRON[18709]: (root) CMD (   cd / && run-parts --report /etc/cron.hourly)","2025-09-24T02:17:01.000+0000",,,,,,,,,,,,,,2,24,17,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(____/_&&_-_--_//.)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:15:01 automation CRON[18705]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T02:15:01.000+0000",,,,,,,,,,,,,,2,24,15,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:11:53 automation systemd[1]: Started Message of the Day.","2025-09-24T02:11:53.000+0000",,,,,,,,,,,,,,2,24,11,september,53,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:11:53 automation 50-motd-news[18646]:    https://ubuntu.com/engage/secure-kubernetes-at-the-edge","2025-09-24T02:11:53.000+0000",,,,,,,,,,,,,,2,24,11,september,53,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__--[]:____://.//----",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:11:53 automation 50-motd-news[18646]:    just raised the bar for easy, resilient and secure K8s cluster deployment.","2025-09-24T02:11:53.000+0000",,,,,,,,,,,,,,2,24,11,september,53,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__--[]:_________,______.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:11:53 automation 50-motd-news[18646]:  * Strictly confined Kubernetes makes edge and IoT secure. Learn how MicroK8s","2025-09-24T02:11:53.000+0000",,,,,,,,,,,,,,2,24,11,september,53,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__--[]:__*________.___",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:11:50 automation systemd[1]: Starting Message of the Day...","2025-09-24T02:11:50.000+0000",,,,,,,,,,,,,,2,24,11,september,50,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_____...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:11:50 automation systemd-timesyncd[740]: Synchronized to time server [2620:2d:4000:1::40]:123 (ntp.ubuntu.com).","2025-09-24T02:11:50.000+0000",,,,,,,,,,,,,,2,24,11,september,50,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_____[:::::]:_(..).",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:45:01 automation CRON[18643]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T01:45:01.000+0000",,,,,,,,,,,,,,1,24,45,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:35:01 automation CRON[18638]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T01:35:01.000+0000",,,,,,,,,,,,,,1,24,35,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:29:45 automation systemd-networkd[940]: enp0s3: Configured","2025-09-24T01:29:45.000+0000",,,,,,,,,,,,,,1,24,29,september,45,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:_",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:29:43 automation systemd-networkd[940]: enp0s3: DHCPv4 address 192.168.0.18/24 via 192.168.0.1","2025-09-24T01:29:43.000+0000",,,,,,,,,,,,,,1,24,29,september,43,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:___.../__...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:29:43 automation systemd-timesyncd[740]: Network configuration changed, trying to establish connection.","2025-09-24T01:29:43.000+0000",,,,,,,,,,,,,,1,24,29,september,43,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:___,____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:29:43 automation systemd-networkd[940]: enp0s3: Gained carrier","2025-09-24T01:29:43.000+0000",,,,,,,,,,,,,,1,24,29,september,43,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:29:43 automation kernel: [77852.401314] e1000: enp0s3 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX","2025-09-24T01:29:43.000+0000",,,,,,,,,,,,,,1,24,29,september,43,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__:_[.]_:_________,__:_",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:29:38 automation systemd[1]: Started Hostname Service.","2025-09-24T01:29:38.000+0000",,,,,,,,,,,,,,1,24,29,september,38,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:29:38 automation systemd[1]: Starting Hostname Service...","2025-09-24T01:29:38.000+0000",,,,,,,,,,,,,,1,24,29,september,38,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:29:38 automation systemd-networkd[940]: enp0s3: DHCPv6 lease lost","2025-09-24T01:29:38.000+0000",,,,,,,,,,,,,,1,24,29,september,38,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:___",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:29:38 automation dbus-daemon[1060]: [system] Successfully activated service 'org.freedesktop.hostname1'","2025-09-24T01:29:38.000+0000",,,,,,,,,,,,,,1,24,29,september,38,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_[]____'..'",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:29:38 automation systemd-networkd[940]: enp0s3: DHCP lease lost","2025-09-24T01:29:38.000+0000",,,,,,,,,,,,,,1,24,29,september,38,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:___",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:29:38 automation dbus-daemon[1060]: [system] Activating via systemd: service name='org.freedesktop.hostname1' unit='dbus-org.freedesktop.hostname1.service' requested by ':1.2' (uid=100 pid=940 comm=""/lib/systemd/systemd-networkd "" label=""unconfined"")","2025-09-24T01:29:38.000+0000",,,,,,,,,,"/lib/systemd/systemd-networkd",,,,1,24,29,september,38,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,unconfined,,,,,1,,,,,,,"'org.freedesktop.hostname1'",,,,,940,,,,,,"__::__-[]:_[]___:__='..'_='-...'___':.'_(=_=_=""///",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,100,"'dbus-org.freedesktop.hostname1.service'",,,,
,,,,,,,,,,"Sep 24 01:29:37 automation systemd-networkd[940]: enp0s3: Lost carrier","2025-09-24T01:29:37.000+0000",,,,,,,,,,,,,,1,24,29,september,37,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:29:37 automation kernel: [77846.319273] e1000: enp0s3 NIC Link is Down","2025-09-24T01:29:37.000+0000",,,,,,,,,,,,,,1,24,29,september,37,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__:_[.]_:_____",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:25:01 automation CRON[18597]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T01:25:01.000+0000",,,,,,,,,,,,,,1,24,25,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:23:23 automation grafana-agent[1126]: ts=2024-09-24T01:23:23.266818539Z caller=cleaner.go:203 level=warn agent=prometheus component=cleaner msg=""unable to find segment mtime of WAL"" name=/var/lib/grafana-agent/.cache err=""unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory""","2025-09-24T01:23:23.000+0000",prometheus,,,,,,,,"cleaner.go:203",,cleaner,,,1,24,23,september,23,wednesday,2025,local,,,,"unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory",,,,automation,,,,,"weather_index_report",,,,,,warn,1,,,,,,"unable to find segment mtime of WAL","/var/lib/grafana-agent/.cache",,,,,,,,,,,"__::__-[]:_=--::._=.:_=_=_=_=""______""_=///-/._=""__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,"2024-09-24T01:23:23.266818539Z",,,,,,,
,,,,,,,,,,"Sep 24 01:17:01 automation CRON[18592]: (root) CMD (   cd / && run-parts --report /etc/cron.hourly)","2025-09-24T01:17:01.000+0000",,,,,,,,,,,,,,1,24,17,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(____/_&&_-_--_//.)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:15:01 automation CRON[18589]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T01:15:01.000+0000",,,,,,,,,,,,,,1,24,15,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 01:05:01 automation CRON[18584]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T01:05:01.000+0000",,,,,,,,,,,,,,1,24,5,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:58:54 automation systemd-timesyncd[740]: Synchronized to time server [2620:2d:4000:1::41]:123 (ntp.ubuntu.com).","2025-09-24T00:58:54.000+0000",,,,,,,,,,,,,,0,24,58,september,54,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_____[:::::]:_(..).",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:58:54 automation systemd-networkd[940]: enp0s3: Configured","2025-09-24T00:58:54.000+0000",,,,,,,,,,,,,,0,24,58,september,54,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:_",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:58:54 automation systemd-networkd[940]: enp0s3: DHCPv4 address 192.168.0.18/24 via 192.168.0.1","2025-09-24T00:58:54.000+0000",,,,,,,,,,,,,,0,24,58,september,54,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:___.../__...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:58:54 automation systemd[1]: Started Hostname Service.","2025-09-24T00:58:54.000+0000",,,,,,,,,,,,,,0,24,58,september,54,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:58:54 automation dbus-daemon[1060]: [system] Successfully activated service 'org.freedesktop.hostname1'","2025-09-24T00:58:54.000+0000",,,,,,,,,,,,,,0,24,58,september,54,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_[]____'..'",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:58:54 automation systemd[1]: Starting Hostname Service...","2025-09-24T00:58:54.000+0000",,,,,,,,,,,,,,0,24,58,september,54,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:58:54 automation dbus-daemon[1060]: [system] Activating via systemd: service name='org.freedesktop.hostname1' unit='dbus-org.freedesktop.hostname1.service' requested by ':1.2' (uid=100 pid=940 comm=""/lib/systemd/systemd-networkd "" label=""unconfined"")","2025-09-24T00:58:54.000+0000",,,,,,,,,,"/lib/systemd/systemd-networkd",,,,0,24,58,september,54,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,unconfined,,,,,1,,,,,,,"'org.freedesktop.hostname1'",,,,,940,,,,,,"__::__-[]:_[]___:__='..'_='-...'___':.'_(=_=_=""///",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,100,"'dbus-org.freedesktop.hostname1.service'",,,,
,,,,,,,,,,"Sep 24 00:58:54 automation systemd-timesyncd[740]: Network configuration changed, trying to establish connection.","2025-09-24T00:58:54.000+0000",,,,,,,,,,,,,,0,24,58,september,54,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:___,____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:58:54 automation systemd-networkd[940]: enp0s3: DHCP lease lost","2025-09-24T00:58:54.000+0000",,,,,,,,,,,,,,0,24,58,september,54,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:___",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:55:01 automation CRON[18546]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T00:55:01.000+0000",,,,,,,,,,,,,,0,24,55,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:53:23 automation grafana-agent[1126]: ts=2024-09-24T00:53:23.265850643Z caller=cleaner.go:203 level=warn agent=prometheus component=cleaner msg=""unable to find segment mtime of WAL"" name=/var/lib/grafana-agent/.cache err=""unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory""","2025-09-24T00:53:23.000+0000",prometheus,,,,,,,,"cleaner.go:203",,cleaner,,,0,24,53,september,23,wednesday,2025,local,,,,"unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory",,,,automation,,,,,"weather_index_report",,,,,,warn,1,,,,,,"unable to find segment mtime of WAL","/var/lib/grafana-agent/.cache",,,,,,,,,,,"__::__-[]:_=--::._=.:_=_=_=_=""______""_=///-/._=""__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,"2024-09-24T00:53:23.265850643Z",,,,,,,
,,,,,,,,,,"Sep 24 00:45:02 automation CRON[18531]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T00:45:02.000+0000",,,,,,,,,,,,,,0,24,45,september,2,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:35:01 automation CRON[18527]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T00:35:01.000+0000",,,,,,,,,,,,,,0,24,35,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:33:47 automation CRON[18523]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 60 2)","2025-09-24T00:33:47.000+0000",,,,,,,,,,,,,,0,24,33,september,47,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 00:33:00 automation systemd-timesyncd[740]: Synchronized to time server [2620:2d:4000:1::41]:123 (ntp.ubuntu.com).","2025-09-24T00:33:00.000+0000",,,,,,,,,,,,,,0,24,33,september,0,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_____[:::::]:_(..).",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 23 22:45:01 automation CRON[18520]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-23T22:45:01.000+0000",,,,,,,,,,,,,,22,23,45,september,1,tuesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 23 22:37:37 automation grafana-agent[1126]: ts=2024-09-23T22:37:37.304316013Z caller=cleaner.go:203 level=warn agent=prometheus component=cleaner msg=""unable to find segment mtime of WAL"" name=/var/lib/grafana-agent/.cache err=""unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory""","2025-09-23T22:37:37.000+0000",prometheus,,,,,,,,"cleaner.go:203",,cleaner,,,22,23,37,september,37,tuesday,2025,local,,,,"unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory",,,,automation,,,,,"weather_index_report",,,,,,warn,1,,,,,,"unable to find segment mtime of WAL","/var/lib/grafana-agent/.cache",,,,,,,,,,,"__::__-[]:_=--::._=.:_=_=_=_=""______""_=///-/._=""__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,"2024-09-23T22:37:37.304316013Z",,,,,,,
,,,,,,,,,,"Sep 23 22:35:01 automation CRON[18515]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-23T22:35:01.000+0000",,,,,,,,,,,,,,22,23,35,september,1,tuesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 23 22:32:43 automation systemd[1]: Started Ubuntu Advantage Timer for running repeated jobs.","2025-09-23T22:32:43.000+0000",,,,,,,,,,,,,,22,23,32,september,43,tuesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:________.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 23 22:32:43 automation systemd[1]: Starting Ubuntu Advantage Timer for running repeated jobs...","2025-09-23T22:32:43.000+0000",,,,,,,,,,,,,,22,23,32,september,43,tuesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:________...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
